backbone,arm,fold,n_val,fs_method,auc,accuracy,sensitivity,specificity,precision,f1,balanced_accuracy,brier_score,tp,tn,fp,fn
inception_resnet_v2,cnn_only,2,266,mutual_info_classif,0.8881809095452272,0.868421052631579,0.7499999999991848,0.9310344827580856,0.8518518518518519,0.7976878612716763,0.8405172413786353,0.1142223337311679,69,162,12,23
inception_resnet_v2,radiomics_only,2,266,mutual_info_classif,0.9097951024487756,0.8609022556390977,0.7499999999991848,0.9195402298845291,0.8313253012048193,0.7885714285714286,0.8347701149418569,0.10988844544082868,69,160,14,23
inception_resnet_v2,fusion_late,2,266,mutual_info_classif,0.9127936031984009,0.8796992481203008,0.7826086956513232,0.9310344827580856,0.8571428571428571,0.8181818181818182,0.8568215892047044,0.10184709768238763,72,162,12,20
inception_resnet_v2,fusion_early,2,266,mutual_info_classif,0.9091704147926036,0.868421052631579,0.7934782608687028,0.9080459770109724,0.8202247191011236,0.8066298342541437,0.8507621189398376,0.12118162280645195,73,158,16,19
inception_resnet_v2,fusion_intermediate,2,266,mutual_info_classif,0.8956771614192903,0.868421052631579,0.7826086956513232,0.9137931034477508,0.8275862068965517,0.8044692737430168,0.8482008995495369,0.11228171472472347,72,159,15,20
inception_resnet_v2,cnn_only,3,303,mutual_info_classif,0.8752906976744185,0.8250825082508251,0.681818181817407,0.8837209302321472,0.7058823529411765,0.6936416184971098,0.7827695560247772,0.13050025038807697,60,190,25,28
inception_resnet_v2,radiomics_only,3,303,mutual_info_classif,0.9274841437632135,0.834983498349835,0.7045454545446539,0.8883720930228427,0.7209302325581395,0.7126436781609196,0.7964587737837483,0.11076035945882352,62,191,24,26
inception_resnet_v2,fusion_late,3,303,mutual_info_classif,0.9189217758985201,0.8481848184818482,0.7272727272719008,0.8976744186042337,0.7441860465116279,0.735632183908046,0.8124735729380672,0.10438236117609836,64,193,22,24
inception_resnet_v2,fusion_early,3,303,mutual_info_classif,0.8828224101479916,0.8250825082508251,0.7045454545446539,0.8744186046507562,0.6966292134831461,0.7005649717514124,0.789482029597705,0.1469709079542748,62,188,27,26
inception_resnet_v2,fusion_intermediate,3,303,mutual_info_classif,0.8669397463002114,0.8481848184818482,0.681818181817407,0.9162790697670158,0.7692307692307693,0.7228915662650602,0.7990486257922114,0.11641591503009638,60,197,18,28
inception_resnet_v2,cnn_only,4,251,mutual_info_classif,0.9256487025948104,0.896414342629482,0.7857142857133503,0.9520958083826635,0.8918918918918919,0.8354430379746836,0.8689050470480069,0.09405586340010355,66,159,8,18
inception_resnet_v2,radiomics_only,4,251,mutual_info_classif,0.9287852865697177,0.8924302788844621,0.8095238095228457,0.9341317365263868,0.8607594936708861,0.8343558282208589,0.8718277730246162,0.09047026940833076,68,156,11,16
inception_resnet_v2,fusion_late,4,251,mutual_info_classif,0.9348445965212432,0.9123505976095617,0.8571428571418367,0.940119760478479,0.8780487804878049,0.8674698795180723,0.8986313088101578,0.08275027291561478,72,157,10,12
inception_resnet_v2,fusion_early,4,251,mutual_info_classif,0.9321357285429142,0.896414342629482,0.7976190476180981,0.9461077844305713,0.881578947368421,0.8375,0.8718634160243347,0.09440092214468625,67,158,9,17
inception_resnet_v2,fusion_intermediate,4,251,mutual_info_classif,0.8670516110635872,0.8605577689243028,0.7976190476180981,0.8922155688617412,0.788235294117647,0.7928994082840237,0.8449173082399197,0.1231135924682641,67,149,18,17
densenet201,cnn_only,0,292,mutual_info_classif,0.9181390825093209,0.8801369863013698,0.6881720430100127,0.9698492462306685,0.9142857142857143,0.7852760736196319,0.8290106446203406,0.09857473518111429,64,193,6,29
densenet201,radiomics_only,0,292,mutual_info_classif,0.9322418544334576,0.8801369863013698,0.7849462365582958,0.9246231155774248,0.8295454545454546,0.8066298342541437,0.8547846760678603,0.08803588522268227,73,184,15,20
densenet201,fusion_late,0,292,mutual_info_classif,0.9434808450856433,0.9041095890410958,0.7634408602142329,0.9698492462306685,0.922077922077922,0.8352941176470589,0.8666450532224507,0.07700364184449904,71,193,6,22
densenet201,fusion_early,0,292,mutual_info_classif,0.9202463932566057,0.8904109589041096,0.7419354838701699,0.9597989949743921,0.8961038961038961,0.8117647058823529,0.850867239422281,0.09725905061184646,69,191,8,24
densenet201,fusion_intermediate,0,292,mutual_info_classif,0.9030637056248987,0.8732876712328768,0.7096774193540756,0.9497487437181158,0.868421052631579,0.7810650887573964,0.8297130815360957,0.10424063543087626,66,189,10,27
densenet201,cnn_only,1,254,mutual_info_classif,0.9307072004567187,0.8818897637795275,0.8271604938261393,0.9075144508665275,0.8072289156626506,0.8170731707317073,0.8673374723463334,0.092052294567147,67,157,16,14
densenet201,radiomics_only,1,254,mutual_info_classif,0.9550417469492615,0.9133858267716536,0.8271604938261393,0.9537572254329748,0.8933333333333333,0.8589743589743589,0.8904588596295571,0.07385357096188648,67,165,8,14
densenet201,fusion_late,1,254,mutual_info_classif,0.9609648183829301,0.937007874015748,0.8641975308631306,0.9710982658953925,0.9333333333333333,0.8974358974358975,0.9176478983792615,0.06227877727803795,70,168,5,11
densenet201,fusion_early,1,254,mutual_info_classif,0.9434810533076428,0.905511811023622,0.790123456789148,0.9595375722537807,0.9014084507042254,0.8421052631578947,0.8748305145214643,0.08508863623129921,64,166,7,17
densenet201,fusion_intermediate,1,254,mutual_info_classif,0.9187896952829515,0.8622047244094488,0.703703703702835,0.936416184970557,0.8382352941176471,0.7651006711409396,0.820059944336696,0.09470717021179,57,162,11,24
densenet201,cnn_only,2,266,mutual_info_classif,0.8807471264367817,0.8458646616541353,0.7065217391296668,0.9195402298845291,0.8227848101265823,0.7602339181286549,0.813030984507098,0.1339293193058377,65,160,14,27
densenet201,radiomics_only,2,266,mutual_info_classif,0.9054222888555722,0.8533834586466166,0.7499999999991848,0.9080459770109724,0.8117647058823529,0.7796610169491526,0.8290229885050786,0.11417462692127575,69,158,16,23
densenet201,fusion_late,2,266,mutual_info_classif,0.9187906046976512,0.8533834586466166,0.7391304347818053,0.9137931034477508,0.8192771084337349,0.7771428571428571,0.826461769114778,0.10749433069877137,68,159,15,24
densenet201,fusion_early,2,266,mutual_info_classif,0.8723763118440779,0.8421052631578947,0.7065217391296668,0.9137931034477508,0.8125,0.7558139534883721,0.8101574212887088,0.1388870616852327,65,159,15,27
densenet201,fusion_intermediate,2,266,mutual_info_classif,0.8673163418290855,0.8270676691729323,0.6956521739122873,0.8965517241374158,0.7804878048780488,0.735632183908046,0.7961019490248515,0.13163896566594316,64,156,18,28
densenet201,cnn_only,3,303,mutual_info_classif,0.8821881606765327,0.8481848184818482,0.7159090909082774,0.9023255813949292,0.75,0.7325581395348837,0.8091173361516033,0.11718175738790948,63,194,21,25
densenet201,radiomics_only,3,303,mutual_info_classif,0.9274841437632135,0.834983498349835,0.7045454545446539,0.8883720930228427,0.7209302325581395,0.7126436781609196,0.7964587737837483,0.11076035945882352,62,191,24,26
densenet201,fusion_late,3,303,mutual_info_classif,0.9243657505285412,0.8745874587458746,0.7499999999991477,0.9255813953484068,0.8048780487804879,0.7764705882352941,0.8377906976737772,0.09786074714040625,66,199,16,22
densenet201,fusion_early,3,303,mutual_info_classif,0.902536997885835,0.8448844884488449,0.7613636363627712,0.8790697674414516,0.7204301075268817,0.7403314917127072,0.8202167019021114,0.12754567574255427,67,189,26,21
densenet201,fusion_intermediate,3,303,mutual_info_classif,0.9050739957716702,0.8283828382838284,0.6590909090901601,0.8976744186042337,0.725,0.6904761904761905,0.7783826638471969,0.11205279498112498,58,193,22,30
densenet201,cnn_only,4,251,mutual_info_classif,0.8995580268035358,0.8645418326693227,0.714285714284864,0.940119760478479,0.8571428571428571,0.7792207792207793,0.8272027373816715,0.10954574709916051,60,157,10,24
densenet201,radiomics_only,4,251,mutual_info_classif,0.9302110065583119,0.8844621513944223,0.8095238095228457,0.9221556886222023,0.8395061728395061,0.8242424242424242,0.865839749072524,0.09158619246871423,68,154,13,16
densenet201,fusion_late,4,251,mutual_info_classif,0.9362703165098374,0.9043824701195219,0.7857142857133503,0.9640718562868479,0.9166666666666666,0.8461538461538461,0.874893071000099,0.0866128219075832,66,161,6,18
densenet201,fusion_early,4,251,mutual_info_classif,0.9057599087539207,0.8844621513944223,0.7619047619038548,0.9461077844305713,0.8767123287671232,0.8152866242038217,0.8540062731672131,0.11064267283094104,64,158,9,20
densenet201,fusion_intermediate,4,251,mutual_info_classif,0.9314941545480467,0.9163346613545816,0.7976190476180981,0.9760479041910324,0.9436619718309859,0.864516129032258,0.8868334759045653,0.08032461597317567,67,163,4,17
